time,temperature_2m,relativehumidity_2m,pressure_msl,windspeed_10m,precipitation,city,lat,lon
2023-01-01T00:00,8.0,95,1020.1,6.9,0.0,delhi,28.6139,77.209
2023-01-01T01:00,8.0,95,1020.7,7.2,0.0,delhi,28.6139,77.209
2023-01-01T02:00,8.1,95,1021.1,7.6,0.0,delhi,28.6139,77.209
2023-01-01T03:00,9.5,90,1021.7,8.7,0.0,delhi,28.6139,77.209
2023-01-01T04:00,12.0,84,1022.5,6.9,0.0,delhi,28.6139,77.209
2023-01-01T05:00,14.4,75,1023.0,6.5,0.0,delhi,28.6139,77.209
2023-01-01T06:00,16.1,68,1022.6,6.3,0.0,delhi,28.6139,77.209
2023-01-01T07:00,17.3,63,1021.4,5.5,0.0,delhi,28.6139,77.209
2023-01-01T08:00,18.0,60,1020.4,6.0,0.0,delhi,28.6139,77.209
2023-01-01T09:00,18.3,56,1019.6,5.9,0.0,delhi,28.6139,77.209
2023-01-01T10:00,18.2,55,1019.2,5.8,0.0,delhi,28.6139,77.209
2023-01-01T11:00,17.4,62,1019.4,5.0,0.0,delhi,28.6139,77.209
2023-01-01T12:00,16.8,63,1020.0,4.9,0.0,delhi,28.6139,77.209
2023-01-01T13:00,15.8,67,1020.2,1.1,0.0,delhi,28.6139,77.209
2023-01-01T14:00,14.9,71,1020.6,1.8,0.0,delhi,28.6139,77.209
2023-01-01T15:00,12.0,82,1021.3,3.9,0.0,delhi,28.6139,77.209
2023-01-01T16:00,10.6,85,1021.2,5.5,0.0,delhi,28.6139,77.209
2023-01-01T17:00,10.8,82,1021.4,5.6,0.0,delhi,28.6139,77.209
2023-01-01T18:00,11.1,78,1021.2,5.4,0.0,delhi,28.6139,77.209
2023-01-01T19:00,9.2,86,1021.1,7.3,0.0,delhi,28.6139,77.209
2023-01-01T20:00,8.6,90,1020.8,8.1,0.0,delhi,28.6139,77.209
2023-01-01T21:00,8.1,92,1020.2,8.5,0.0,delhi,28.6139,77.209
2023-01-01T22:00,7.3,95,1020.3,9.2,0.0,delhi,28.6139,77.209
2023-01-01T23:00,8.9,92,1019.9,6.1,0.0,delhi,28.6139,77.209
2023-01-02T00:00,6.4,95,1020.7,5.1,0.0,delhi,28.6139,77.209
2023-01-02T01:00,6.7,95,1021.4,4.6,0.0,delhi,28.6139,77.209
2023-01-02T02:00,6.2,95,1022.2,5.0,0.0,delhi,28.6139,77.209
2023-01-02T03:00,8.8,91,1023.0,6.4,0.0,delhi,28.6139,77.209
2023-01-02T04:00,12.1,83,1023.7,4.0,0.0,delhi,28.6139,77.209
2023-01-02T05:00,15.0,73,1024.0,3.1,0.0,delhi,28.6139,77.209
2023-01-02T06:00,16.5,65,1023.2,2.0,0.0,delhi,28.6139,77.209
2023-01-02T07:00,17.5,58,1022.2,2.4,0.0,delhi,28.6139,77.209
2023-01-02T08:00,18.0,55,1021.2,4.1,0.0,delhi,28.6139,77.209
2023-01-02T09:00,18.1,53,1020.3,5.8,0.0,delhi,28.6139,77.209
2023-01-02T10:00,17.9,53,1019.7,7.0,0.0,delhi,28.6139,77.209
2023-01-02T11:00,17.0,59,1019.9,4.9,0.0,delhi,28.6139,77.209
2023-01-02T12:00,15.2,68,1020.7,3.7,0.0,delhi,28.6139,77.209
2023-01-02T13:00,14.1,73,1021.4,1.3,0.0,delhi,28.6139,77.209
2023-01-02T14:00,13.3,76,1022.0,2.2,0.0,delhi,28.6139,77.209
2023-01-02T15:00,12.8,77,1022.4,3.9,0.0,delhi,28.6139,77.209
2023-01-02T16:00,12.4,79,1022.5,5.2,0.0,delhi,28.6139,77.209
2023-01-02T17:00,12.2,80,1022.6,4.3,0.0,delhi,28.6139,77.209
2023-01-02T18:00,11.6,82,1022.3,5.0,0.0,delhi,28.6139,77.209
2023-01-02T19:00,11.0,86,1022.2,5.1,0.0,delhi,28.6139,77.209
2023-01-02T20:00,10.4,90,1021.8,5.9,0.0,delhi,28.6139,77.209
2023-01-02T21:00,9.5,93,1022.0,6.0,0.0,delhi,28.6139,77.209
2023-01-02T22:00,8.5,98,1021.7,4.1,0.0,delhi,28.6139,77.209
2023-01-02T23:00,7.8,99,1021.7,2.4,0.0,delhi,28.6139,77.209
2023-01-03T00:00,6.0,98,1021.8,1.8,0.0,delhi,28.6139,77.209
2023-01-03T01:00,6.5,99,1022.5,4.7,0.0,delhi,28.6139,77.209
2023-01-03T02:00,6.7,99,1023.3,5.5,0.0,delhi,28.6139,77.209
2023-01-03T03:00,7.8,96,1024.3,5.9,0.0,delhi,28.6139,77.209
2023-01-03T04:00,9.6,93,1025.1,5.7,0.0,delhi,28.6139,77.209
2023-01-03T05:00,11.1,92,1025.2,4.5,0.0,delhi,28.6139,77.209
2023-01-03T06:00,13.6,78,1024.8,6.7,0.0,delhi,28.6139,77.209
2023-01-03T07:00,15.2,67,1023.3,7.7,0.0,delhi,28.6139,77.209
2023-01-03T08:00,16.1,62,1022.2,8.9,0.0,delhi,28.6139,77.209
2023-01-03T09:00,16.5,59,1021.3,9.4,0.0,delhi,28.6139,77.209
2023-01-03T10:00,16.5,57,1020.7,9.7,0.0,delhi,28.6139,77.209
2023-01-03T11:00,15.8,61,1020.8,9.7,0.0,delhi,28.6139,77.209
2023-01-03T12:00,11.9,81,1021.6,6.4,0.0,delhi,28.6139,77.209
2023-01-03T13:00,10.6,87,1022.2,7.7,0.0,delhi,28.6139,77.209
2023-01-03T14:00,9.9,88,1022.8,7.9,0.0,delhi,28.6139,77.209
2023-01-03T15:00,9.6,88,1023.0,8.7,0.0,delhi,28.6139,77.209
2023-01-03T16:00,8.9,90,1023.1,9.2,0.0,delhi,28.6139,77.209
2023-01-03T17:00,8.1,93,1023.4,7.9,0.0,delhi,28.6139,77.209
2023-01-03T18:00,7.6,95,1023.4,7.1,0.0,delhi,28.6139,77.209
2023-01-03T19:00,7.2,96,1023.0,7.3,0.0,delhi,28.6139,77.209
2023-01-03T20:00,7.2,96,1022.8,8.7,0.0,delhi,28.6139,77.209
2023-01-03T21:00,7.1,97,1022.5,8.7,0.0,delhi,28.6139,77.209
2023-01-03T22:00,6.8,97,1022.2,8.7,0.0,delhi,28.6139,77.209
2023-01-03T23:00,6.6,98,1022.1,8.4,0.0,delhi,28.6139,77.209
2023-01-04T00:00,5.4,99,1023.1,8.5,0.0,delhi,28.6139,77.209
2023-01-04T01:00,5.7,99,1023.7,8.1,0.0,delhi,28.6139,77.209
2023-01-04T02:00,5.8,99,1024.3,8.9,0.0,delhi,28.6139,77.209
2023-01-04T03:00,7.1,96,1025.1,10.0,0.0,delhi,28.6139,77.209
2023-01-04T04:00,9.1,90,1025.8,11.2,0.0,delhi,28.6139,77.209
2023-01-04T05:00,11.2,83,1025.7,8.6,0.0,delhi,28.6139,77.209
2023-01-04T06:00,13.2,76,1024.7,8.4,0.0,delhi,28.6139,77.209
2023-01-04T07:00,14.8,70,1023.5,8.7,0.0,delhi,28.6139,77.209
2023-01-04T08:00,15.8,65,1022.1,8.7,0.0,delhi,28.6139,77.209
2023-01-04T09:00,16.4,63,1021.3,8.5,0.0,delhi,28.6139,77.209
2023-01-04T10:00,16.5,62,1020.9,8.5,0.0,delhi,28.6139,77.209
2023-01-04T11:00,15.9,65,1021.0,9.3,0.0,delhi,28.6139,77.209
2023-01-04T12:00,11.1,87,1022.2,6.1,0.0,delhi,28.6139,77.209
2023-01-04T13:00,10.0,90,1022.6,7.4,0.0,delhi,28.6139,77.209
2023-01-04T14:00,9.4,91,1022.8,7.7,0.0,delhi,28.6139,77.209
2023-01-04T15:00,8.4,93,1023.3,7.1,0.0,delhi,28.6139,77.209
2023-01-04T16:00,7.6,95,1023.5,7.9,0.0,delhi,28.6139,77.209
2023-01-04T17:00,6.7,97,1023.5,9.8,0.0,delhi,28.6139,77.209
2023-01-04T18:00,7.1,97,1023.7,7.9,0.0,delhi,28.6139,77.209
2023-01-04T19:00,6.3,98,1023.2,6.9,0.0,delhi,28.6139,77.209
2023-01-04T20:00,5.8,99,1022.9,5.6,0.0,delhi,28.6139,77.209
2023-01-04T21:00,5.9,99,1022.6,7.4,0.0,delhi,28.6139,77.209
2023-01-04T22:00,5.9,99,1022.4,8.8,0.0,delhi,28.6139,77.209
2023-01-04T23:00,5.7,100,1022.3,8.7,0.0,delhi,28.6139,77.209
2023-01-05T00:00,5.3,99,1023.2,7.6,0.0,delhi,28.6139,77.209
2023-01-05T01:00,5.7,98,1023.9,8.3,0.0,delhi,28.6139,77.209
2023-01-05T02:00,5.8,99,1024.6,8.8,0.0,delhi,28.6139,77.209
2023-01-05T03:00,6.5,98,1025.4,8.1,0.0,delhi,28.6139,77.209
2023-01-05T04:00,7.8,97,1026.5,8.6,0.0,delhi,28.6139,77.209
2023-01-05T05:00,9.1,95,1026.7,8.7,0.0,delhi,28.6139,77.209
2023-01-05T06:00,11.4,83,1026.3,8.0,0.0,delhi,28.6139,77.209
2023-01-05T07:00,13.2,76,1025.0,8.1,0.0,delhi,28.6139,77.209
2023-01-05T08:00,14.6,68,1023.8,8.6,0.0,delhi,28.6139,77.209
2023-01-05T09:00,15.4,64,1022.7,9.4,0.0,delhi,28.6139,77.209
2023-01-05T10:00,15.4,64,1022.2,9.4,0.0,delhi,28.6139,77.209
2023-01-05T11:00,14.9,67,1022.2,8.4,0.0,delhi,28.6139,77.209
2023-01-05T12:00,10.8,84,1023.6,7.1,0.0,delhi,28.6139,77.209
2023-01-05T13:00,9.8,86,1024.1,6.9,0.0,delhi,28.6139,77.209
2023-01-05T14:00,8.6,90,1024.5,7.7,0.0,delhi,28.6139,77.209
2023-01-05T15:00,8.6,92,1025.2,7.6,0.0,delhi,28.6139,77.209
2023-01-05T16:00,8.4,93,1025.3,7.2,0.0,delhi,28.6139,77.209
2023-01-05T17:00,6.8,96,1025.5,8.4,0.0,delhi,28.6139,77.209
2023-01-05T18:00,5.6,97,1025.2,10.2,0.0,delhi,28.6139,77.209
2023-01-05T19:00,4.8,99,1024.8,10.9,0.0,delhi,28.6139,77.209
2023-01-05T20:00,4.8,100,1024.3,8.9,0.0,delhi,28.6139,77.209
2023-01-05T21:00,4.8,99,1023.7,4.0,0.0,delhi,28.6139,77.209
2023-01-05T22:00,5.0,99,1023.2,5.1,0.0,delhi,28.6139,77.209
2023-01-05T23:00,4.9,99,1022.8,5.8,0.0,delhi,28.6139,77.209
2023-01-06T00:00,6.4,97,1024.5,4.6,0.0,delhi,28.6139,77.209
2023-01-06T01:00,6.8,97,1024.8,5.5,0.0,delhi,28.6139,77.209
2023-01-06T02:00,7.1,93,1025.6,6.4,0.0,delhi,28.6139,77.209
2023-01-06T03:00,7.3,91,1026.6,6.3,0.0,delhi,28.6139,77.209
2023-01-06T04:00,7.9,86,1027.3,6.3,0.0,delhi,28.6139,77.209
2023-01-06T05:00,9.2,80,1027.9,6.6,0.0,delhi,28.6139,77.209
2023-01-06T06:00,10.6,76,1027.2,5.6,0.0,delhi,28.6139,77.209
2023-01-06T07:00,12.1,73,1026.1,6.3,0.0,delhi,28.6139,77.209
2023-01-06T08:00,13.1,71,1024.8,5.2,0.0,delhi,28.6139,77.209
2023-01-06T09:00,13.9,67,1024.0,6.2,0.0,delhi,28.6139,77.209
2023-01-06T10:00,14.1,66,1023.3,6.1,0.0,delhi,28.6139,77.209
2023-01-06T11:00,13.6,67,1023.1,6.4,0.0,delhi,28.6139,77.209
2023-01-06T12:00,10.6,82,1023.5,7.0,0.0,delhi,28.6139,77.209
2023-01-06T13:00,8.3,90,1024.0,8.9,0.0,delhi,28.6139,77.209
2023-01-06T14:00,8.4,91,1024.4,6.9,0.0,delhi,28.6139,77.209
2023-01-06T15:00,7.9,91,1024.9,7.4,0.0,delhi,28.6139,77.209
2023-01-06T16:00,6.1,94,1024.7,9.7,0.0,delhi,28.6139,77.209
2023-01-06T17:00,6.1,95,1025.1,6.9,0.0,delhi,28.6139,77.209
2023-01-06T18:00,5.3,96,1024.9,8.1,0.0,delhi,28.6139,77.209
2023-01-06T19:00,4.6,98,1024.1,9.5,0.0,delhi,28.6139,77.209
2023-01-06T20:00,4.0,99,1023.7,9.1,0.0,delhi,28.6139,77.209
2023-01-06T21:00,4.3,99,1023.0,5.4,0.0,delhi,28.6139,77.209
2023-01-06T22:00,4.4,99,1022.6,8.2,0.0,delhi,28.6139,77.209
2023-01-06T23:00,4.2,100,1022.2,7.2,0.0,delhi,28.6139,77.209
2023-01-07T00:00,3.8,99,1023.2,10.0,0.0,delhi,28.6139,77.209
2023-01-07T01:00,4.7,97,1023.7,11.6,0.0,delhi,28.6139,77.209
2023-01-07T02:00,5.4,96,1024.5,13.0,0.0,delhi,28.6139,77.209
2023-01-07T03:00,5.8,97,1025.1,13.2,0.0,delhi,28.6139,77.209
2023-01-07T04:00,6.8,93,1025.4,12.2,0.0,delhi,28.6139,77.209
2023-01-07T05:00,8.8,85,1025.6,10.5,0.0,delhi,28.6139,77.209
2023-01-07T06:00,10.8,79,1024.7,9.2,0.0,delhi,28.6139,77.209
2023-01-07T07:00,12.6,73,1023.4,8.6,0.0,delhi,28.6139,77.209
2023-01-07T08:00,14.1,67,1022.0,8.4,0.0,delhi,28.6139,77.209
2023-01-07T09:00,15.1,64,1020.9,8.2,0.0,delhi,28.6139,77.209
2023-01-07T10:00,15.2,63,1020.1,7.8,0.0,delhi,28.6139,77.209
2023-01-07T11:00,14.7,67,1019.8,7.8,0.0,delhi,28.6139,77.209
2023-01-07T12:00,10.1,85,1020.7,8.6,0.0,delhi,28.6139,77.209
2023-01-07T13:00,8.9,87,1021.3,8.4,0.0,delhi,28.6139,77.209
2023-01-07T14:00,8.6,88,1022.0,7.3,0.0,delhi,28.6139,77.209
2023-01-07T15:00,8.3,88,1022.2,8.6,0.0,delhi,28.6139,77.209
2023-01-07T16:00,7.8,89,1022.4,8.8,0.0,delhi,28.6139,77.209
2023-01-07T17:00,7.3,92,1022.4,8.3,0.0,delhi,28.6139,77.209
2023-01-07T18:00,6.8,94,1021.7,8.0,0.0,delhi,28.6139,77.209
2023-01-07T19:00,6.3,95,1021.0,8.0,0.0,delhi,28.6139,77.209
2023-01-07T20:00,5.9,97,1020.2,7.8,0.0,delhi,28.6139,77.209
2023-01-07T21:00,5.8,97,1019.6,8.5,0.0,delhi,28.6139,77.209
2023-01-07T22:00,5.8,97,1019.1,10.2,0.0,delhi,28.6139,77.209
2023-01-07T23:00,5.8,98,1018.9,12.0,0.0,delhi,28.6139,77.209
2023-01-08T00:00,5.7,99,1019.8,13.2,0.0,delhi,28.6139,77.209
2023-01-08T01:00,6.0,100,1020.2,13.3,0.0,delhi,28.6139,77.209
2023-01-08T02:00,6.4,99,1020.8,14.2,0.0,delhi,28.6139,77.209
2023-01-08T03:00,7.1,99,1021.2,13.9,0.0,delhi,28.6139,77.209
2023-01-08T04:00,8.1,97,1021.8,13.8,0.0,delhi,28.6139,77.209
2023-01-08T05:00,10.0,89,1022.2,13.4,0.0,delhi,28.6139,77.209
2023-01-08T06:00,12.4,80,1021.3,10.3,0.0,delhi,28.6139,77.209
2023-01-08T07:00,14.4,74,1020.1,9.7,0.0,delhi,28.6139,77.209
2023-01-08T08:00,15.9,69,1018.9,9.8,0.0,delhi,28.6139,77.209
2023-01-08T09:00,16.8,66,1017.9,9.2,0.0,delhi,28.6139,77.209
2023-01-08T10:00,17.0,64,1017.7,9.1,0.0,delhi,28.6139,77.209
2023-01-08T11:00,16.5,69,1017.9,9.4,0.0,delhi,28.6139,77.209
2023-01-08T12:00,11.8,88,1018.2,8.9,0.0,delhi,28.6139,77.209
2023-01-08T13:00,10.6,88,1018.9,8.9,0.0,delhi,28.6139,77.209
2023-01-08T14:00,11.1,86,1019.5,7.7,0.0,delhi,28.6139,77.209
2023-01-08T15:00,9.4,91,1020.1,8.9,0.0,delhi,28.6139,77.209
2023-01-08T16:00,11.1,88,1020.3,7.0,0.0,delhi,28.6139,77.209
2023-01-08T17:00,11.1,88,1020.4,3.4,0.0,delhi,28.6139,77.209
2023-01-08T18:00,11.1,87,1020.3,2.3,0.0,delhi,28.6139,77.209
2023-01-08T19:00,10.8,87,1019.9,3.8,0.0,delhi,28.6139,77.209
2023-01-08T20:00,8.1,93,1019.6,4.7,0.0,delhi,28.6139,77.209
2023-01-08T21:00,6.0,99,1019.3,5.8,0.0,delhi,28.6139,77.209
2023-01-08T22:00,5.7,100,1018.7,5.1,0.0,delhi,28.6139,77.209
2023-01-08T23:00,6.6,100,1018.8,5.4,0.0,delhi,28.6139,77.209
2023-01-09T00:00,6.6,99,1020.2,5.0,0.0,delhi,28.6139,77.209
2023-01-09T01:00,6.6,99,1021.1,5.1,0.0,delhi,28.6139,77.209
2023-01-09T02:00,6.6,98,1021.9,5.0,0.0,delhi,28.6139,77.209
2023-01-09T03:00,7.4,98,1022.5,4.5,0.0,delhi,28.6139,77.209
2023-01-09T04:00,8.6,96,1023.2,3.3,0.0,delhi,28.6139,77.209
2023-01-09T05:00,10.7,91,1023.5,3.1,0.0,delhi,28.6139,77.209
2023-01-09T06:00,12.6,88,1022.8,3.6,0.0,delhi,28.6139,77.209
2023-01-09T07:00,15.3,78,1021.6,5.9,0.0,delhi,28.6139,77.209
2023-01-09T08:00,16.8,70,1020.5,6.9,0.0,delhi,28.6139,77.209
2023-01-09T09:00,17.2,66,1019.5,5.9,0.0,delhi,28.6139,77.209
2023-01-09T10:00,17.4,65,1019.1,4.6,0.0,delhi,28.6139,77.209
2023-01-09T11:00,16.9,70,1019.2,4.3,0.0,delhi,28.6139,77.209
2023-01-09T12:00,13.8,86,1019.3,7.7,0.0,delhi,28.6139,77.209
2023-01-09T13:00,13.4,85,1019.6,6.9,0.0,delhi,28.6139,77.209
2023-01-09T14:00,12.9,87,1020.0,6.6,0.0,delhi,28.6139,77.209
2023-01-09T15:00,12.2,89,1020.4,7.1,0.0,delhi,28.6139,77.209
2023-01-09T16:00,12.5,89,1020.6,5.9,0.0,delhi,28.6139,77.209
2023-01-09T17:00,10.4,95,1020.7,7.4,0.0,delhi,28.6139,77.209
2023-01-09T18:00,10.5,95,1020.6,5.4,0.0,delhi,28.6139,77.209
2023-01-09T19:00,9.6,96,1020.1,5.4,0.0,delhi,28.6139,77.209
2023-01-09T20:00,9.4,97,1020.0,7.2,0.0,delhi,28.6139,77.209
2023-01-09T21:00,9.4,97,1019.6,7.5,0.0,delhi,28.6139,77.209
2023-01-09T22:00,9.5,97,1019.4,8.2,0.0,delhi,28.6139,77.209
2023-01-09T23:00,8.8,98,1019.3,7.8,0.0,delhi,28.6139,77.209
2023-01-10T00:00,7.4,99,1020.5,8.4,0.0,delhi,28.6139,77.209
2023-01-10T01:00,7.6,99,1020.9,7.1,0.0,delhi,28.6139,77.209
2023-01-10T02:00,7.6,98,1021.3,8.1,0.0,delhi,28.6139,77.209
2023-01-10T03:00,8.2,96,1021.7,9.1,0.0,delhi,28.6139,77.209
2023-01-10T04:00,9.1,95,1022.5,8.1,0.0,delhi,28.6139,77.209
2023-01-10T05:00,10.7,95,1022.2,8.4,0.0,delhi,28.6139,77.209
2023-01-10T06:00,12.9,88,1021.5,8.9,0.0,delhi,28.6139,77.209
2023-01-10T07:00,15.5,78,1020.0,9.9,0.0,delhi,28.6139,77.209
2023-01-10T08:00,17.2,71,1018.9,12.9,0.0,delhi,28.6139,77.209
2023-01-10T09:00,18.0,67,1017.8,14.0,0.0,delhi,28.6139,77.209
2023-01-10T10:00,18.4,66,1017.3,14.4,0.0,delhi,28.6139,77.209
2023-01-10T11:00,17.8,69,1017.2,12.6,0.0,delhi,28.6139,77.209
2023-01-10T12:00,13.9,85,1017.6,6.4,0.0,delhi,28.6139,77.209
2023-01-10T13:00,12.1,89,1017.9,7.7,0.0,delhi,28.6139,77.209
2023-01-10T14:00,11.4,91,1018.2,7.5,0.0,delhi,28.6139,77.209
2023-01-10T15:00,11.3,91,1018.7,8.4,0.0,delhi,28.6139,77.209
2023-01-10T16:00,10.7,92,1018.4,8.0,0.0,delhi,28.6139,77.209
2023-01-10T17:00,10.4,93,1018.5,9.3,0.0,delhi,28.6139,77.209
2023-01-10T18:00,9.9,95,1018.1,9.1,0.0,delhi,28.6139,77.209
2023-01-10T19:00,9.4,96,1017.5,8.6,0.0,delhi,28.6139,77.209
2023-01-10T20:00,8.8,97,1016.5,7.6,0.0,delhi,28.6139,77.209
2023-01-10T21:00,8.6,97,1015.8,8.1,0.0,delhi,28.6139,77.209
2023-01-10T22:00,8.4,98,1015.1,8.1,0.0,delhi,28.6139,77.209
2023-01-10T23:00,8.4,99,1014.7,9.4,0.0,delhi,28.6139,77.209
2023-01-11T00:00,7.6,99,1015.9,7.6,0.0,delhi,28.6139,77.209
2023-01-11T01:00,7.7,100,1016.2,7.7,0.0,delhi,28.6139,77.209
2023-01-11T02:00,7.9,99,1016.7,6.3,0.0,delhi,28.6139,77.209
2023-01-11T03:00,8.6,98,1017.3,7.4,0.0,delhi,28.6139,77.209
2023-01-11T04:00,9.4,97,1017.8,6.2,0.0,delhi,28.6139,77.209
2023-01-11T05:00,11.6,90,1017.9,5.0,0.0,delhi,28.6139,77.209
2023-01-11T06:00,14.3,82,1017.0,4.3,0.0,delhi,28.6139,77.209
2023-01-11T07:00,16.6,71,1015.6,3.7,0.0,delhi,28.6139,77.209
2023-01-11T08:00,18.4,61,1014.3,3.0,0.0,delhi,28.6139,77.209
2023-01-11T09:00,19.4,56,1013.3,1.8,0.0,delhi,28.6139,77.209
2023-01-11T10:00,19.6,54,1012.4,3.2,0.0,delhi,28.6139,77.209
2023-01-11T11:00,18.9,64,1012.3,4.7,0.0,delhi,28.6139,77.209
2023-01-11T12:00,14.8,76,1012.4,7.2,0.0,delhi,28.6139,77.209
2023-01-11T13:00,13.6,81,1013.0,9.4,0.0,delhi,28.6139,77.209
2023-01-11T14:00,12.8,85,1013.5,9.8,0.0,delhi,28.6139,77.209
2023-01-11T15:00,12.2,87,1014.2,10.2,0.0,delhi,28.6139,77.209
2023-01-11T16:00,11.7,90,1014.6,12.0,0.0,delhi,28.6139,77.209
2023-01-11T17:00,11.4,93,1014.9,11.5,0.0,delhi,28.6139,77.209
2023-01-11T18:00,11.4,93,1014.9,13.7,0.0,delhi,28.6139,77.209
2023-01-11T19:00,12.0,89,1014.5,15.0,0.1,delhi,28.6139,77.209
2023-01-11T20:00,11.2,92,1014.6,15.2,0.0,delhi,28.6139,77.209
2023-01-11T21:00,11.0,91,1013.9,15.7,0.0,delhi,28.6139,77.209
2023-01-11T22:00,11.2,88,1013.4,14.9,0.0,delhi,28.6139,77.209
2023-01-11T23:00,11.3,87,1012.8,14.4,0.0,delhi,28.6139,77.209
2023-01-12T00:00,10.5,91,1013.4,10.6,0.0,delhi,28.6139,77.209
2023-01-12T01:00,10.1,91,1013.4,10.8,0.0,delhi,28.6139,77.209
2023-01-12T02:00,9.8,92,1014.0,10.6,0.0,delhi,28.6139,77.209
2023-01-12T03:00,11.4,85,1014.2,15.6,0.0,delhi,28.6139,77.209
2023-01-12T04:00,14.1,77,1014.6,15.3,0.0,delhi,28.6139,77.209
2023-01-12T05:00,16.4,69,1014.7,15.6,0.0,delhi,28.6139,77.209
2023-01-12T06:00,18.2,63,1014.3,16.0,0.0,delhi,28.6139,77.209
2023-01-12T07:00,19.0,63,1013.2,14.6,0.0,delhi,28.6139,77.209
2023-01-12T08:00,19.7,64,1011.9,12.5,0.0,delhi,28.6139,77.209
2023-01-12T09:00,20.0,64,1011.1,12.3,0.0,delhi,28.6139,77.209
2023-01-12T10:00,19.8,65,1010.7,12.7,0.0,delhi,28.6139,77.209
2023-01-12T11:00,19.0,67,1010.7,12.5,0.0,delhi,28.6139,77.209
2023-01-12T12:00,17.0,77,1010.5,10.2,0.0,delhi,28.6139,77.209
2023-01-12T13:00,15.9,81,1011.0,11.1,0.0,delhi,28.6139,77.209
2023-01-12T14:00,15.1,85,1011.5,9.4,0.0,delhi,28.6139,77.209
2023-01-12T15:00,14.5,87,1011.8,10.2,0.0,delhi,28.6139,77.209
2023-01-12T16:00,13.9,89,1012.4,11.7,0.0,delhi,28.6139,77.209
2023-01-12T17:00,13.1,92,1012.6,10.6,0.0,delhi,28.6139,77.209
2023-01-12T18:00,12.6,92,1012.6,8.9,0.0,delhi,28.6139,77.209
2023-01-12T19:00,11.9,92,1012.4,7.6,0.0,delhi,28.6139,77.209
2023-01-12T20:00,11.6,92,1012.1,8.8,0.0,delhi,28.6139,77.209
2023-01-12T21:00,11.2,92,1011.7,9.6,0.0,delhi,28.6139,77.209
2023-01-12T22:00,10.8,94,1011.4,7.9,0.0,delhi,28.6139,77.209
2023-01-12T23:00,10.6,94,1011.7,7.3,0.0,delhi,28.6139,77.209
2023-01-13T00:00,11.1,94,1012.1,12.2,0.6,delhi,28.6139,77.209
2023-01-13T01:00,11.4,92,1012.8,12.4,0.6,delhi,28.6139,77.209
2023-01-13T02:00,11.2,90,1013.7,7.2,5.2,delhi,28.6139,77.209
2023-01-13T03:00,12.2,87,1014.4,12.7,1.0,delhi,28.6139,77.209
2023-01-13T04:00,13.9,84,1015.3,13.4,1.4,delhi,28.6139,77.209
2023-01-13T05:00,15.4,80,1015.5,13.6,0.0,delhi,28.6139,77.209
2023-01-13T06:00,16.5,78,1015.2,10.7,4.3,delhi,28.6139,77.209
2023-01-13T07:00,16.9,81,1014.5,11.0,3.8,delhi,28.6139,77.209
2023-01-13T08:00,17.2,78,1013.4,16.6,1.2,delhi,28.6139,77.209
2023-01-13T09:00,17.9,74,1012.8,15.0,0.1,delhi,28.6139,77.209
2023-01-13T10:00,18.5,72,1012.5,9.1,0.0,delhi,28.6139,77.209
2023-01-13T11:00,18.4,73,1012.4,6.8,0.0,delhi,28.6139,77.209
2023-01-13T12:00,16.6,83,1012.8,4.7,0.0,delhi,28.6139,77.209
2023-01-13T13:00,14.6,91,1013.7,4.9,0.0,delhi,28.6139,77.209
2023-01-13T14:00,14.4,93,1014.3,8.4,0.0,delhi,28.6139,77.209
2023-01-13T15:00,13.4,94,1015.1,6.3,0.0,delhi,28.6139,77.209
2023-01-13T16:00,13.0,94,1015.8,5.6,0.0,delhi,28.6139,77.209
2023-01-13T17:00,12.9,94,1016.1,9.7,0.0,delhi,28.6139,77.209
2023-01-13T18:00,12.5,96,1015.9,7.9,0.0,delhi,28.6139,77.209
2023-01-13T19:00,12.2,97,1015.9,10.6,0.0,delhi,28.6139,77.209
2023-01-13T20:00,11.6,98,1015.9,10.5,0.0,delhi,28.6139,77.209
2023-01-13T21:00,11.3,98,1015.8,11.1,0.0,delhi,28.6139,77.209
2023-01-13T22:00,11.1,98,1015.8,12.3,0.0,delhi,28.6139,77.209
2023-01-13T23:00,10.9,99,1015.8,12.9,0.0,delhi,28.6139,77.209
2023-01-14T00:00,10.4,98,1016.0,14.5,0.0,delhi,28.6139,77.209
2023-01-14T01:00,10.3,98,1016.6,14.6,0.0,delhi,28.6139,77.209
2023-01-14T02:00,10.4,96,1017.7,15.4,0.0,delhi,28.6139,77.209
2023-01-14T03:00,10.7,92,1018.4,14.9,0.0,delhi,28.6139,77.209
2023-01-14T04:00,11.6,84,1019.4,14.3,0.0,delhi,28.6139,77.209
2023-01-14T05:00,13.1,75,1019.6,13.5,0.0,delhi,28.6139,77.209
2023-01-14T06:00,14.6,69,1019.0,14.5,0.0,delhi,28.6139,77.209
2023-01-14T07:00,15.9,61,1018.0,16.2,0.0,delhi,28.6139,77.209
2023-01-14T08:00,16.7,53,1016.7,17.1,0.0,delhi,28.6139,77.209
2023-01-14T09:00,17.0,48,1016.0,16.7,0.0,delhi,28.6139,77.209
2023-01-14T10:00,16.6,46,1015.6,16.0,0.0,delhi,28.6139,77.209
2023-01-14T11:00,15.8,49,1015.7,14.2,0.0,delhi,28.6139,77.209
